REG1,SLEAK,SSLEEP,BBFSLEEP,LNAOUT,IDD1,IDD2,IDD3,LNA_GAIN,LNA_NF,LNA_IIP3
87,-0.000000192,0.00000201,-1.47E-08,0.00939,0.059,0.00769,0.0027,16.7,1.24,10.8
87,-0.000000107,0.00000118,-3.06E-09,0.00957,0.0577,0.00673,0.00273,16.9,0.852,10.6
87,-9.48E-08,0.00000201,1.03E-08,0.0091,0.0572,0.00727,0.00261,16.7,1.1,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00896,0.0561,0.00685,0.00255,16.6,1.29,10.7
87,-3.36E-08,0.00000118,-3.06E-09,0.00894,0.0548,0.00658,0.00251,16.9,0.966,10.5
87,-0.000000119,0.00000263,1.03E-08,0.00967,0.0574,0.00704,0.00276,16.8,1.16,10.8
87,-0.000000144,0.00000201,1.03E-08,0.00942,0.0557,0.00655,0.00272,16.8,1.36,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00938,0.0558,0.00623,0.00263,16.8,1.44,10.6
87,-9.48E-08,0.00000263,1.03E-08,0.00893,0.0554,0.00613,0.00256,16.6,1.17,10.6
87,-0.000000168,0.00000263,1.03E-08,0.00918,0.0561,0.00671,0.00262,16.7,1.22,10.7
87,-0.000000058,0.00000118,-3.06E-09,0.00975,0.0482,0.007,0.00276,16.9,2.13,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00919,0.0569,0.00733,0.0026,16.7,1.33,10.6
87,-0.000000144,0.00000201,1.03E-08,0.00968,0.0585,0.0073,0.00278,16.7,1.24,10.9
87,-3.36E-08,0.0000018,-3.06E-09,0.00904,0.0563,0.00713,0.00253,16.9,1.28,10.3
255,-0.000000119,0.00508,1.03E-08,-0.000036,0.0101,0.000655,-0.00000101,-18.5,22.9,13
87,-9.48E-08,0.00000263,1.03E-08,0.00857,0.058,0.00724,0.00241,16.6,1.31,9.82
87,-3.36E-08,0.0000018,-3.06E-09,0.00962,0.0573,0.00736,0.00272,16.9,1.14,10.7
87,-0.000000119,0.00000201,1.03E-08,0.0091,0.0571,0.00665,0.00261,16.7,1.04,10.4
87,-0.000000168,0.00000201,1.03E-08,0.00959,0.0567,0.00675,0.00274,16.8,1.12,10.6
87,-8.24E-08,0.0000018,-3.06E-09,0.0091,0.0513,0.00733,0.00255,16.8,2.18,10.3
87,-0.000000168,0.00000263,1.03E-08,0.00914,0.0557,0.00658,0.00264,16.7,1.25,10.5
87,-0.000000058,0.0000018,-3.06E-09,0.00955,0.0571,0.00686,0.00274,17,1.15,10.3
87,-0.000000168,0.00000201,1.03E-08,0.0093,0.057,0.00702,0.00266,16.7,1.44,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00955,0.0575,0.00738,0.00263,17,0.917,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00952,0.0565,0.00664,0.00269,16.9,1.1,10.5
87,-0.000000168,0.00000201,1.03E-08,0.00942,0.057,0.00683,0.00269,16.8,1.31,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00925,0.0569,0.00679,0.00264,16.9,0.99,10.3
87,-0.000000058,0.0000018,-3.06E-09,0.00937,0.0565,0.00726,0.00265,16.9,1.42,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00924,0.0561,0.00659,0.00259,16.9,1.09,10.2
87,-3.36E-08,0.0000018,-3.06E-09,0.00894,0.0562,0.00705,0.00257,16.8,1.06,10.5
87,-0.000000058,0.0000018,-3.06E-09,0.00887,0.0553,0.00654,0.0025,16.9,0.969,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00911,0.056,0.00652,0.00266,16.8,1.18,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.0087,0.0555,0.00731,0.00247,16.8,1.24,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.00933,0.0554,0.00638,0.0026,16.9,1.15,10.7
87,-0.000000168,0.00000263,1.03E-08,0.00871,0.0578,0.00733,0.00253,16.7,1.12,10.3
87,1.51E-08,0.00000118,-3.06E-09,0.0094,0.0562,0.00673,0.00266,16.9,1.27,10.5
87,1.51E-08,0.00000118,-3.06E-09,0.00922,0.0562,0.00683,0.0026,16.9,1.04,10.5
87,-9.48E-08,0.00000201,-1.47E-08,0.00918,0.0583,0.00732,0.00262,16.6,1.27,10.8
87,-0.000000058,0.00000242,-3.06E-09,0.00908,0.0563,0.00733,0.00254,16.9,0.964,10.3
87,-3.36E-08,0.00000118,-3.06E-09,0.00943,0.0572,0.0069,0.00266,16.9,1.35,10.5
87,-0.000000119,0.00000201,1.03E-08,0.00923,0.0574,0.00761,0.00263,16.7,1.4,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00935,0.0569,0.00714,0.00262,16.9,1.13,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00946,0.0575,0.00747,0.00267,16.9,1.18,10.5
87,-0.000000168,0.00000201,1.03E-08,0.00936,0.0567,0.00694,0.00269,16.7,1.14,10.8
87,1.51E-08,0.0000018,-3.06E-09,0.00906,0.0565,0.00685,0.00253,16.8,1.4,10.4
87,-9.26E-09,0.00000242,-3.06E-09,0.00951,0.0552,0.00644,0.00268,17,1.23,10.5
87,-0.000000119,0.00000201,1.03E-08,0.00948,0.0563,0.00717,0.00271,16.8,1.25,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00877,0.0553,0.0065,0.00251,16.8,1.23,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.00938,0.0569,0.00666,0.0026,16.9,1.16,10.5
87,-0.000000192,0.00000201,1.03E-08,0.00928,0.0562,0.00656,0.00261,16.7,1.14,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.009,0.0565,0.00724,0.00255,16.9,1.29,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00895,0.0557,0.00702,0.0025,16.8,1.1,10.5
87,-7.04E-08,0.00000201,1.03E-08,0.00931,0.0576,0.00733,0.00265,16.8,1.3,10.3
87,-3.36E-08,0.0000018,-3.06E-09,0.00936,0.0554,0.00636,0.00264,16.9,1.01,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00906,0.0571,0.00713,0.00253,16.8,1.28,10.5
87,-0.000000119,0.00000201,1.03E-08,0.01,0.0598,0.00736,0.00279,16.7,1.25,11
87,1.51E-08,0.0000018,-3.06E-09,0.00934,0.0563,0.00629,0.00265,16.8,1.02,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00958,0.0572,0.00698,0.00272,16.9,1.25,10.7
87,-0.000000168,0.00000263,1.03E-08,0.00928,0.0562,0.00689,0.00263,16.7,1.18,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00915,0.057,0.00754,0.00252,16.9,1.15,10.3
87,-9.26E-09,0.00000118,-3.06E-09,0.00875,0.0562,0.00745,0.00246,16.7,1.2,10.4
87,-0.000000168,0.00000263,1.03E-08,0.00919,0.0563,0.00711,0.00264,16.7,1.45,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00865,0.056,0.00733,0.00244,16.7,1.13,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00944,0.0556,0.00623,0.00264,16.9,1.06,10.4
87,-0.000000168,0.00000263,1.03E-08,0.00913,0.0573,0.00715,0.00262,16.7,1.11,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00914,0.0555,0.00678,0.00262,16.9,1.3,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00909,0.0563,0.00722,0.0026,16.8,1.21,10.4
87,-0.000000144,0.00000201,1.03E-08,0.00938,0.0563,0.00682,0.0027,16.8,1.43,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.009,0.0561,0.00704,0.00258,16.9,1.24,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00898,0.0558,0.0068,0.00258,16.9,1.2,10.4
87,-0.000000168,0.00000263,1.03E-08,0.00974,0.0585,0.00745,0.00277,16.8,1.28,10.7
87,-8.24E-08,0.0000018,-3.06E-09,0.00934,0.0579,0.00727,0.00266,16.8,0.952,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00932,0.0566,0.00649,0.00261,16.9,1.15,10.6
87,-9.48E-08,0.00000201,1.03E-08,0.00932,0.0577,0.00717,0.00261,16.7,1.24,10.8
87,-9.26E-09,0.0000018,-3.06E-09,0.0094,0.0572,0.00716,0.00262,16.9,1.08,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00919,0.0555,0.00661,0.00259,16.9,1.32,10.3
87,-9.48E-08,0.00000263,1.03E-08,0.00948,0.0573,0.007,0.00269,16.8,1.18,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00902,0.0563,0.00685,0.00252,16.8,1.23,10.5
255,-9.26E-09,0.00011,-3.06E-09,0.000152,0.000884,0.000624,0.00000363,-20.5,23.1,12.7
87,-7.04E-08,0.00000201,1.03E-08,0.00923,0.0575,0.00744,0.00267,16.8,1.08,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00918,0.056,0.00737,0.00261,16.9,1.15,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.0092,0.0561,0.00673,0.00257,16.9,1.15,10.5
87,-0.000000119,0.00000201,1.03E-08,0.00946,0.0563,0.00685,0.00266,16.8,1.32,10.7
87,-0.000000058,0.0000018,-3.06E-09,0.00876,0.0552,0.00688,0.00247,16.8,1.21,10.5
87,1.51E-08,0.00000118,-3.06E-09,0.00933,0.0559,0.00706,0.00268,16.9,1.18,10.7
87,-0.000000144,0.00000201,1.03E-08,0.00927,0.0581,0.00732,0.00266,16.6,1.3,10.9
87,-9.26E-09,0.00000118,-3.06E-09,0.00925,0.0564,0.00697,0.0026,16.9,1.11,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00932,0.057,0.00683,0.00263,16.8,1.34,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00978,0.0589,0.00732,0.00279,16.7,1.45,10.8
87,1.51E-08,0.00000118,-3.06E-09,0.00929,0.0565,0.00706,0.00262,16.9,1.44,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00891,0.0564,0.00751,0.00252,16.8,1.18,10.5
87,-9.48E-08,0.00000201,1.03E-08,0.00944,0.0564,0.0065,0.00269,16.7,1.38,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00935,0.0558,0.00666,0.00264,16.9,1.22,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.0094,0.0561,0.00704,0.00262,16.9,1.1,10.4
87,-0.000000119,0.00000201,1.03E-08,0.0101,0.0581,0.0075,0.00277,16.8,1.18,10.9
87,1.51E-08,0.00000242,-3.06E-09,0.00941,0.0559,0.00679,0.00269,16.9,1.04,10.4
87,3.95E-08,0.0000018,-3.06E-09,0.00959,0.0585,0.00715,0.00268,16.9,1.13,10.5
87,-0.000000168,0.00000201,1.03E-08,0.00971,0.0588,0.00744,0.00276,16.6,1.1,10.9
87,-3.36E-08,0.0000018,-3.06E-09,0.00899,0.0567,0.00661,0.00253,16.8,1.13,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.0094,0.0575,0.00725,0.00265,17,1.02,10.5
87,-0.000000144,0.00000263,1.03E-08,0.00977,0.0586,0.0072,0.00276,16.8,1.21,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00944,0.0566,0.00681,0.00263,16.9,1.27,10.5
255,-0.000000107,0.00000242,-3.06E-09,0.000152,0.000166,0.000628,0.00000363,-51.4,         -INF,-1.85
87,-0.000000168,0.00000263,1.03E-08,0.00941,0.0579,0.00738,0.00266,16.8,1.36,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00937,0.0606,0.00846,0.00262,16.8,1.14,10.3
87,-9.26E-09,0.0000018,-3.06E-09,0.00915,0.0574,0.00674,0.00256,16.8,1.51,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00924,0.0572,0.00659,0.00265,16.7,1.13,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00908,0.0583,0.00736,0.00258,16.8,1.21,10.2
87,-3.36E-08,0.0000018,-3.06E-09,0.00957,0.0566,0.00668,0.00274,17,1.08,10.3
87,-0.000000168,0.00000263,1.03E-08,0.00961,0.0573,0.00752,0.00277,16.7,1.16,10.8
87,-9.26E-09,0.00000242,-3.06E-09,0.00881,0.0571,0.00748,0.0025,16.8,1.08,10.3
87,1.51E-08,0.0000018,-3.06E-09,0.00932,0.0585,0.00799,0.00264,17,1.21,10.5
87,-7.04E-08,0.00000263,1.03E-08,0.00974,0.046,0.00715,0.00279,16.9,1.33,10.6
87,3.95E-08,0.0000018,-3.06E-09,0.00947,0.0575,0.00708,0.00269,16.9,1.05,10.5
87,-9.26E-09,0.00000118,0.000000022,0.00882,0.0566,0.00692,0.0025,16.8,1.17,10.5
87,-0.000000168,0.00000325,1.03E-08,0.00954,0.0602,0.00706,0.00271,16.8,1.15,10.8
87,-3.36E-08,0.00000118,-3.06E-09,0.00898,0.0559,0.00632,0.00255,16.9,1.17,10.4
87,1.51E-08,0.00000242,-3.06E-09,0.00916,0.0599,0.00816,0.00258,16.8,1.26,10.6
87,-9.48E-08,0.00000201,1.03E-08,0.0096,0.0587,0.00711,0.00276,16.7,1.31,10.8
87,-3.36E-08,0.00000242,-3.06E-09,0.00911,0.0592,0.00744,0.00261,16.7,1.23,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00924,0.0567,0.00673,0.00265,16.8,1.3,10.5
87,-0.000000144,0.00000263,1.03E-08,0.00902,0.0576,0.00708,0.00261,16.7,1.23,10.6
255,-0.000000058,0.0000018,-3.06E-09,0.000156,0.000169,0.000624,-0.000000136,-52.5,         -INF,-5.36
87,-9.26E-09,0.0000018,-3.06E-09,0.00926,0.0572,0.00687,0.00264,16.8,1.27,10.5
255,-0.000000168,0.00508,1.03E-08,-0.000036,0.00958,0.000659,0.00000276,-18.6,22.7,18.9
87,1.51E-08,0.0000018,-3.06E-09,0.00894,0.057,0.00672,0.00255,16.8,1.12,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00926,0.0576,0.00748,0.00265,16.9,1.22,10.5
87,-0.000000144,0.00000201,1.03E-08,0.00915,0.0577,0.00704,0.00261,16.7,1.16,10.7
87,-9.26E-09,0.00000118,-3.06E-09,0.00936,0.0573,0.00705,0.00263,16.9,1.17,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00949,0.0579,0.00713,0.00266,17,1.23,10.5
87,-0.000000168,0.00000263,-1.47E-08,0.00949,0.0581,0.00731,0.0027,16.7,1.25,10.8
87,1.51E-08,0.0000018,-3.06E-09,0.00907,0.0567,0.00751,0.00258,16.9,1.14,10.5
255,-3.36E-08,0.00000242,-3.06E-09,0.0035,0.0312,0.000802,0.00186,-55.6,         -INF,-6.98
87,-0.000000119,0.00000263,1.03E-08,0.00915,0.0577,0.00749,0.00265,16.7,1.28,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00863,0.0561,0.00674,0.00241,16.8,1.14,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00918,0.0571,0.00731,0.00258,16.9,1.15,10.4
87,-0.000000144,0.00000201,1.03E-08,0.00929,0.0594,0.00734,0.00266,16.7,1.09,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00958,0.0585,0.0073,0.0027,16.9,1.05,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00863,0.0551,0.00663,0.00241,16.8,1.16,10.4
87,-0.000000168,0.00000263,1.03E-08,0.00982,0.0593,0.00752,0.00277,16.8,1.11,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00857,0.055,0.00692,0.00246,16.7,1.01,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.00911,0.0584,0.0077,0.00259,16.7,1.18,10.6
87,-0.000000168,0.00000263,1.03E-08,0.00899,0.056,0.00697,0.00258,16.7,1.3,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00937,0.0573,0.00646,0.00265,16.8,1.21,10.6
87,3.95E-08,0.0000018,-3.06E-09,0.00883,0.0554,0.00678,0.0025,16.8,0.962,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00911,0.0566,0.00682,0.00261,16.9,1.09,10.6
87,-0.000000119,0.00000263,1.03E-08,0.00925,0.0579,0.00726,0.00266,16.7,1.19,10.7
87,-0.000000119,0.00000201,1.03E-08,0.00947,0.0582,0.00665,0.00272,16.8,1.08,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00867,0.0565,0.00706,0.00247,16.7,1.13,10.5
87,-0.000000192,0.00000263,1.03E-08,0.00965,0.0587,0.00747,0.00273,16.8,0.944,10.6
87,-0.000000144,0.00000139,1.03E-08,0.0093,0.0576,0.00697,0.00268,16.7,1.25,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00947,0.0571,0.00727,0.00266,16.9,1.19,10.5
87,-0.000000144,0.00000201,1.03E-08,0.00986,0.0575,0.00693,0.00285,16.8,1.38,10.7
87,-0.000000144,0.00000201,-1.47E-08,0.00924,0.0565,0.0064,0.00262,16.7,1.27,10.6
255,-0.000000058,0.00000118,-3.06E-09,0.000156,0.000169,0.000632,0.00000363,-47.7,         -INF,2.15
87,-0.000000168,0.00000263,1.03E-08,0.00968,0.0571,0.00628,0.00279,16.8,1.01,10.7
87,-0.000000119,0.00000201,1.03E-08,0.0095,0.0582,0.00739,0.0027,16.8,1.21,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00874,0.0564,0.00727,0.00251,16.8,1.24,10.6
87,-0.000000144,0.00000263,1.03E-08,0.00931,0.0569,0.00643,0.00264,16.7,1.14,10.5
87,-0.000000144,0.00000201,1.03E-08,0.00982,0.0579,0.00719,0.00274,16.8,1.1,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00902,0.0566,0.00693,0.00255,16.9,1.22,10.4
87,-0.000000144,0.00000821,-1.47E-08,-0.0000285,0.0352,0.00242,0.0000178,-38.8,         -INF,2.06
87,-0.000000192,0.00000201,1.03E-08,0.00929,0.0593,0.00733,0.00267,16.6,1.27,10.9
87,-3.36E-08,0.00000118,-3.06E-09,0.00937,0.0582,0.00748,0.00262,16.9,1.25,10.5
87,-0.000000168,0.00000201,-1.47E-08,0.00906,0.0567,0.00708,0.00256,16.7,1.06,10.4
87,-9.48E-08,0.00000201,1.03E-08,0.00931,0.0575,0.00657,0.00264,16.7,1.22,10.7
87,1.51E-08,0.0000018,-3.06E-09,0.00941,0.0583,0.00733,0.00261,16.8,1.11,10.6
87,-0.000000168,0.00000201,1.03E-08,0.00931,0.0576,0.00669,0.00268,16.8,1.25,10.7
87,-0.000000144,0.00000201,1.03E-08,0.00932,0.0573,0.00691,0.00263,16.8,1.13,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00952,0.058,0.00754,0.00266,17,1,10.5
87,-0.000000119,0.00000263,1.03E-08,0.00897,0.0571,0.00727,0.00255,16.7,1.2,10.5
87,-0.000000168,0.00000201,1.03E-08,0.00897,0.0587,0.00739,0.0026,16.5,1.12,10.9
87,-3.36E-08,0.0000018,-3.06E-09,0.00922,0.057,0.00696,0.00261,16.8,1.14,10.5
87,-0.000000144,0.00000201,-1.47E-08,0.00956,0.0604,0.00801,0.00275,16.7,1.5,10.9
87,-9.48E-08,0.00000201,1.03E-08,0.00962,0.0582,0.00763,0.00272,16.7,1.33,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00934,0.0572,0.00721,0.00264,16.9,1.24,10.6
87,-0.000000192,0.00000263,1.03E-08,0.00941,0.0579,0.00725,0.00269,16.7,1.32,10.8
87,-0.000000119,0.00000201,1.03E-08,0.00952,0.0569,0.00659,0.0027,16.8,1.08,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00899,0.0577,0.00686,0.00254,16.7,1.13,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00938,0.0584,0.00749,0.00266,16.7,1.13,10.6
87,-9.48E-08,0.00000201,1.03E-08,0.00944,0.0585,0.00721,0.00272,16.7,1.51,10.7
87,1.51E-08,0.0000018,-3.06E-09,0.00954,0.0572,0.00688,0.00267,16.9,1.18,10.5
87,-9.48E-08,0.00000201,1.03E-08,0.00974,0.0592,0.00746,0.00277,16.8,1.44,10.9
87,-0.000000168,0.00000201,1.03E-08,0.00924,0.0578,0.00706,0.00265,16.7,1.37,10.6
87,-9.26E-09,0.00000118,-3.06E-09,0.00909,0.0567,0.00663,0.00258,16.9,1.34,10.4
87,-0.000000168,0.00000201,1.03E-08,0.00954,0.0587,0.00771,0.00271,16.8,1.37,10.6
87,-7.04E-08,0.00000201,1.03E-08,0.00936,0.0582,0.00764,0.00273,16.7,1.15,10.7
87,1.51E-08,0.00000118,-3.06E-09,0.00934,0.0309,0.00739,0.00262,16.9,0.972,10.5
87,-0.000000119,0.00000263,1.03E-08,0.00922,0.0572,0.00683,0.00264,16.7,1.29,10.6
87,1.51E-08,0.00000242,-3.06E-09,0.00906,0.0575,0.00727,0.00252,16.9,1.22,10.4
87,-0.000000144,0.00000201,1.03E-08,0.00905,0.0581,0.00759,0.00262,16.7,1.42,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00911,0.0577,0.00729,0.00257,16.9,1.19,10.6
87,1.51E-08,0.00000242,-3.06E-09,0.00921,0.0578,0.00742,0.00261,16.9,1.07,10.5
87,-0.000000168,0.00000201,1.03E-08,0.00928,0.0599,0.00708,0.00264,16.6,1.23,10.8
87,-3.36E-08,0.00000118,-3.06E-09,0.00927,0.0574,0.00705,0.00266,16.7,1.32,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00903,0.0571,0.00681,0.00254,16.7,1.19,10.5
87,-0.000000192,0.00000201,1.03E-08,0.00977,0.0574,0.00649,0.00284,16.9,1.21,10.5
87,-8.24E-08,0.0000018,-3.06E-09,0.00981,0.0581,0.00743,0.00281,16.9,1.16,10.5
87,-3.36E-08,0.00000118,-3.06E-09,0.00948,0.0574,0.00705,0.00267,16.8,0.837,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00962,0.0595,0.00764,0.00275,16.8,1.2,10.6
87,-3.36E-08,0.00000118,-3.06E-09,0.00951,0.0572,0.00689,0.00269,16.8,1.16,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00963,0.0585,0.00771,0.00272,16.9,1.11,10.5
87,-0.000000119,0.00000263,1.03E-08,0.009,0.0565,0.00681,0.00261,16.7,1.47,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.0095,0.0586,0.00743,0.00267,16.9,1.13,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00961,0.0582,0.00717,0.0027,17,1.31,10.4
87,-7.04E-08,0.00000263,1.03E-08,0.00975,0.0572,0.00737,0.00275,16.8,1.08,10.6
255,1.51E-08,0.000111,-3.06E-09,0.000152,0.000913,0.000628,-0.000000136,-50.3,         -INF,-1.9
87,-9.26E-09,0.0000018,-3.06E-09,0.00912,0.0559,0.00673,0.00258,16.9,0.989,10.4
87,-0.000000192,0.00000201,1.03E-08,0.00967,0.0603,0.00738,0.00273,16.7,1.15,10.9
87,-3.36E-08,0.0000018,-3.06E-09,0.00925,0.0559,0.00653,0.00263,16.9,1.2,10.5
87,-3.36E-08,0.00000118,-3.06E-09,0.00946,0.0589,0.00705,0.00267,16.9,1.22,10.6
87,-9.48E-08,0.00000139,1.03E-08,0.00929,0.0571,0.00726,0.00264,16.7,0.906,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00929,0.0591,0.0079,0.00261,16.8,1.24,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00911,0.0574,0.0075,0.00261,16.9,1.2,10.5
87,-0.000000144,0.00000201,1.03E-08,0.00909,0.0577,0.00678,0.00258,16.7,1.18,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00922,0.0577,0.00765,0.00261,16.9,1.11,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00926,0.0574,0.00709,0.00259,16.9,1.3,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00956,0.0579,0.00732,0.0027,16.7,1.46,10.8
87,1.51E-08,0.0000018,-3.06E-09,0.00918,0.0567,0.00738,0.00258,16.9,1.1,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.00895,0.0562,0.00685,0.00258,16.9,1.33,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00944,0.057,0.00708,0.00268,16.7,1.37,10.5
87,-3.36E-08,0.00000118,-3.06E-09,0.00896,0.0558,0.00703,0.00255,16.8,1.26,10.5
87,-3.36E-08,0.00000118,-3.06E-09,0.00847,0.0554,0.00695,0.0024,16.7,1.31,10.6
87,-9.48E-08,0.00000201,1.03E-08,0.00924,0.0568,0.00707,0.00268,16.7,1.1,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00951,0.0568,0.00711,0.00261,16.9,1.14,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00891,0.0556,0.00709,0.00251,16.8,0.966,10.7
87,-0.000000144,0.00000263,1.03E-08,0.00966,0.0577,0.00729,0.00276,16.7,1.35,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00926,0.0564,0.00666,0.00263,16.9,1.11,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.00911,0.0556,0.00645,0.00253,16.9,0.941,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00921,0.0575,0.00741,0.00264,16.7,1.34,10.5
87,1.51E-08,0.00000118,-3.06E-09,0.00978,0.057,0.0067,0.00279,17,1.28,10.4
87,1.51E-08,0.00000242,-3.06E-09,0.00922,0.0563,0.00703,0.00257,17,1.21,10.4
87,-0.000000168,0.00000201,1.03E-08,0.00973,0.0557,0.00622,0.00276,16.9,1.17,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00929,0.0567,0.00682,0.00263,16.9,1.23,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00873,0.0563,0.00693,0.00252,16.8,1.16,10.5
87,-0.000000168,0.00000201,1.03E-08,0.00886,0.0559,0.00682,0.00256,16.6,1.31,10.6
87,-0.000000107,0.00000242,-3.06E-09,0.00933,0.0567,0.00647,0.00267,16.9,0.966,10.4
87,1.51E-08,0.0000018,-3.06E-09,0.00911,0.0558,0.00681,0.00252,16.8,1.12,10.7
87,-0.000000168,0.00000201,1.03E-08,0.00922,0.057,0.00738,0.00263,16.7,1.14,10.6
87,-0.000000058,0.00000242,-3.06E-09,0.00947,0.056,0.007,0.00265,17,1.25,10.3
87,-3.36E-08,0.0000018,-3.06E-09,0.00882,0.0552,0.00682,0.00248,16.8,1.22,10.5
87,-7.04E-08,0.00000263,-1.47E-08,0.00914,0.056,0.0069,0.00262,16.7,1.28,10.8
87,-3.36E-08,0.00000242,-3.06E-09,0.00909,0.0558,0.00698,0.00258,16.8,1.37,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00911,0.055,0.00598,0.00259,16.9,1.04,10.4
87,-0.000000144,0.00000263,1.03E-08,0.00893,0.0587,0.00771,0.00262,16.6,1.11,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00913,0.0561,0.00707,0.00258,16.9,1.16,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00938,0.0566,0.00656,0.00268,16.9,1.17,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00955,0.0572,0.00681,0.00273,16.8,1.25,10.6
87,-9.26E-09,0.00000242,-3.06E-09,0.00914,0.0567,0.00733,0.00253,16.9,1.12,10.5
87,-9.26E-09,0.00000242,-3.06E-09,0.00896,0.0559,0.0067,0.00256,16.9,1.22,10.3
87,-0.000000144,0.00000201,1.03E-08,0.0092,0.0575,0.00761,0.00263,16.7,1.38,10.9
87,-3.36E-08,0.0000018,-3.06E-09,0.00955,0.0595,0.00821,0.00275,17,1.07,10.3
87,-9.26E-09,0.0000018,-3.06E-09,0.00957,0.0592,0.00817,0.00269,16.9,1.13,10.7
